Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditorUserId,LastEditDate,Title,LastActivityDate,Tags,AnswerCount,CommentCount,FavoriteCount
100280,1,100288,2008-09-19T00:00:00.000Z,20,36932,5235,14484,2008-09-19T00:00:00.000Z,Connecting to IMDB,2017-04-13T00:00:00.000Z,"[web-services, imdb]",9,0,11
100284,1,193208,2008-09-19T00:00:00.000Z,8,10802,17465,1185,2014-05-02T00:00:00.000Z,"How do I check if the scanner is plugged in (C#, .NET TWAIN)",2017-02-10T00:00:00.000Z,"[c, twain]",5,0,4
100290,1,,2008-09-19T00:00:00.000Z,1,551,4021,50776,2012-04-29T00:00:00.000Z,Mashups and SharePoint,2015-03-25T00:00:00.000Z,"[.net, web-services, sharepoint, mashup]",2,3,1
100291,1,100307,2008-09-19T00:00:00.000Z,13,19183,5369,905,2008-09-19T00:00:00.000Z,Speed up loop using multithreading in C# (Question),2010-05-03T00:00:00.000Z,"[c, multithreading, .net-2.0]",6,2,10
100295,1,104069,2008-09-19T00:00:00.000Z,1,572,14783,,2008-09-19T00:00:00.000Z,How's the ActionScript2 -> ActionScript3 learning curve?,2008-09-25T00:00:00.000Z,"[flash, actionscript-3]",5,0,1
100298,1,105473,2008-09-19T00:00:00.000Z,95,36456,14648,811,2015-08-28T00:00:00.000Z,How can I analyze Python code to identify problematic areas?,2017-07-26T00:00:00.000Z,"[python, static-analysis, cyclomatic-complexity]",8,0,57
100304,1,,2008-09-19T00:00:00.000Z,2,1731,18623,366904,2012-07-28T00:00:00.000Z,Why does a call to BeginPaint() always generate a WM_NCPAINT message?,2012-07-28T00:00:00.000Z,"[c, windows, winapi]",3,2,
100322,1,,2008-09-19T00:00:00.000Z,7,10429,11034,-1,2017-05-23T00:00:00.000Z,Best IoC framework for .Net,2011-11-18T00:00:00.000Z,[inversion-of-control],5,2,1
100324,1,100827,2008-09-19T00:00:00.000Z,7,1518,1428,1428,2009-01-08T00:00:00.000Z,XSL code coverage tool,2015-05-26T00:00:00.000Z,"[xslt, code-coverage]",3,0,
100325,1,100804,2008-09-19T00:00:00.000Z,8,12030,14893,,2008-09-19T00:00:00.000Z,Groovy: Correct Syntax for XMLSlurper to find elements with a given attribute,2013-03-26T00:00:00.000Z,"[groovy, xmlslurper]",1,0,1
100327,1,,2008-09-19T00:00:00.000Z,6,692,5352,,2008-09-19T00:00:00.000Z,Automatically creating a VMWare image,2008-09-19T00:00:00.000Z,"[vmware, vmware-server]",1,0,
100332,1,,2008-09-19T00:00:00.000Z,5,5844,476,,2008-09-19T00:00:00.000Z,Best way to store event times in (My)SQL database,2015-11-17T00:00:00.000Z,"[mysql, time]",5,1,3
100333,1,,2008-09-19T00:00:00.000Z,1,1106,15069,164901,2010-03-20T00:00:00.000Z,Per-process CPU usage on Win95 / Win98 / WinME,2010-03-20T00:00:00.000Z,"[winapi, monitoring, process, windows-98]",2,2,2
100343,1,,2008-09-19T00:00:00.000Z,3,655,,772385,2014-02-22T00:00:00.000Z,Java: Prevent NPE in MetalFileChooserUI$IndentIcon.getIconWidth?,2014-02-22T00:00:00.000Z,"[java, exception, nullpointerexception, jfilechooser]",3,0,
100358,1,,2008-09-19T00:00:00.000Z,112,62263,6445,-1,2017-05-23T00:00:00.000Z,Looking for C# HTML parser,2011-09-12T00:00:00.000Z,"[c, .net, html, parsing]",0,0,3
100365,1,106985,2008-09-19T00:00:00.000Z,2,2485,5261,287583,2010-08-27T00:00:00.000Z,"Disable Cakephp's Auto Model \"feature\"",2013-07-16T00:00:00.000Z,"[php, cakephp, model, cakephp-1.2]",5,0,1
100376,1,100417,2008-09-19T00:00:00.000Z,21,86527,14790,,2008-09-19T00:00:00.000Z,How to do picture overlay in HTML (something like marker on top of google map)?,2008-09-19T00:00:00.000Z,"[html, overlay, image]",3,0,5
100388,1,100414,2008-09-19T00:00:00.000Z,27,33743,5739,,2008-09-19T00:00:00.000Z,Tabs and spaces conversion,2016-10-07T00:00:00.000Z,"[eclipse, formatting]",7,1,4
100411,1,100429,2008-09-19T00:00:00.000Z,1,3453,17558,1965,2008-09-28T00:00:00.000Z,Hiding a queryString in an ASP.NET Webapplication,2010-11-24T00:00:00.000Z,"[c, asp.net, web-services]",8,0,
100415,1,900463,2008-09-19T00:00:00.000Z,3,2361,1304,15168,2009-05-23T00:00:00.000Z,open source syntax highlighter tool?,2010-12-20T00:00:00.000Z,"[open-source, syntax-highlighting]",8,0,3
100416,1,100563,2008-09-19T00:00:00.000Z,5,9493,7241,76337,2010-02-01T00:00:00.000Z,Force default value when adding column to table - SQL Server,2016-04-26T00:00:00.000Z,"[sql-server, database]",4,0,2
100420,1,,2008-09-19T00:00:00.000Z,182,29721,9611,-1,2017-05-23T00:00:00.000Z,Hidden Features of Visual Studio (2005-2010)?,2012-01-05T00:00:00.000Z,"[visual-studio, text-editor, hidden-features]",100,2,305
100435,1,101374,2008-09-19T00:00:00.000Z,1,1914,6399,,2008-09-19T00:00:00.000Z,How can I use multiple sitemap file without multiple root nodes,2009-05-11T00:00:00.000Z,"[asp.net, sitemap, menu]",2,0,
100444,1,100501,2008-09-19T00:00:00.000Z,77,40832,7709,608639,2017-08-12T00:00:00.000Z,How to set breakpoints on future shared libraries with a command flag,2017-08-12T00:00:00.000Z,"[c, c, linux, unix, gdb]",4,1,34
100454,1,105343,2008-09-19T00:00:00.000Z,0,1018,15554,828,2008-09-30T00:00:00.000Z,Why is the DataSourceSelectArguments sealed?,2008-10-06T00:00:00.000Z,"[asp.net, database]",2,0,
100459,1,110837,2008-09-19T00:00:00.000Z,0,1657,5697,5697,2008-09-19T00:00:00.000Z,Alternatives to Live/GamerServices for XNA projects?,2010-08-16T00:00:00.000Z,"[networking, xna]",3,0,2
100460,1,100539,2008-09-19T00:00:00.000Z,2,1187,18642,90723,2009-09-20T00:00:00.000Z,SSO in webpages,2009-09-20T00:00:00.000Z,"[web-applications, single-sign-on]",3,0,
100469,1,100479,2008-09-19T00:00:00.000Z,40,22371,,79168,2009-07-19T00:00:00.000Z,Neural Network example in .NET,2011-03-09T00:00:00.000Z,"[.net, artificial-intelligence, neural-network]",6,2,33
100475,1,102603,2008-09-19T00:00:00.000Z,8,1429,18643,21234,2010-02-23T00:00:00.000Z,What are good open source projects in .NET that I can work on,2012-02-24T00:00:00.000Z,"[.net, open-source]",6,0,3
100480,1,,2008-09-19T00:00:00.000Z,7,16424,18648,352841,2012-05-01T00:00:00.000Z,How to pause / resume any external process under Windows?,2013-01-04T00:00:00.000Z,"[windows, process, process-management]",5,1,3
100500,1,,2008-09-19T00:00:00.000Z,6,1370,5427,1113772,2012-08-08T00:00:00.000Z,How do you bind in xaml to a dynamic xpath?,2015-10-06T00:00:00.000Z,"[.net, wpf, xaml, xpath, code-behind]",1,1,
100504,1,100513,2008-09-19T00:00:00.000Z,31,94704,1856916,1856916,2008-09-21T00:00:00.000Z,What is the SQL command to return the field names of a table?,2015-11-25T00:00:00.000Z,"[sql, mysql, sql-server, database]",12,0,6
100519,1,100527,2008-09-19T00:00:00.000Z,4,381,13967,,2008-09-19T00:00:00.000Z,What are the quickest and easiest ways to ensure existing web pages display well on mobile platforms?,2008-11-09T00:00:00.000Z,"[javascript, css, browser, mobile]",6,2,1
100533,1,,2008-09-19T00:00:00.000Z,2,4039,,13531,2014-02-06T00:00:00.000Z,Interface type method parameter implementation,2014-02-06T00:00:00.000Z,"[c, asp.net]",4,1,
100543,1,155363,2008-09-19T00:00:00.000Z,36,84442,5422,63550,2012-04-23T00:00:00.000Z,How do I set specific environment variables when debugging in Visual Studio?,2017-05-23T00:00:00.000Z,"[visual-studio, debugging, environment-variables]",7,1,10
100548,1,,2008-09-19T00:00:00.000Z,6,1169,17378,64046,2015-02-16T00:00:00.000Z,Which (third-party) debug visualizers for Visual Studio 2005/2008 do you use?,2015-02-16T00:00:00.000Z,"[c, visual-studio, debuggervisualizer]",4,0,2
100557,1,100621,2008-09-19T00:00:00.000Z,0,209,18333,,2008-09-19T00:00:00.000Z,How can I perform a Google search on different Google datacentres?,2008-09-19T00:00:00.000Z,[seo],1,1,
100592,1,100644,2008-09-19T00:00:00.000Z,1,14776,13967,4157124,2017-06-06T00:00:00.000Z,What's the best automation or scripting tool to automate repetitive tasks with applications?,2017-06-06T00:00:00.000Z,"[scripting, automation]",3,0,2
100596,1,1657329,2008-09-19T00:00:00.000Z,12,10795,11820,,2008-09-19T00:00:00.000Z,Best resources for converting C/C++ dll headers to Delphi?,2012-09-26T00:00:00.000Z,"[c, c, delphi, dll, header]",7,0,11
100614,1,1177745,2008-09-19T00:00:00.000Z,0,531,1313,3850,2008-11-02T00:00:00.000Z,Can you turn off Visual Studio 2008 Query formatting?,2009-07-24T00:00:00.000Z,"[sql, visual-studio-2008]",2,0,
100620,1,,2008-09-19T00:00:00.000Z,0,8929,,2686013,2015-12-20T00:00:00.000Z,How do I get the mac address or IPAddress from a cisco callmanager?,2015-12-20T00:00:00.000Z,"[.net, vb.net, cisco]",1,0,
100622,1,100736,2008-09-19T00:00:00.000Z,1,2824,18671,23855,2008-11-03T00:00:00.000Z,"Flash should open window in new tab, but instead it opens a new pop up on mac",2008-11-03T00:00:00.000Z,"[flash, actionscript-3, osx, firefox, cross-platform]",3,0,
100624,1,100886,2008-09-19T00:00:00.000Z,21,15596,12166,,2008-09-19T00:00:00.000Z,Python on Windows - how to wait for multiple child processes?,2015-03-02T00:00:00.000Z,"[python, windows, asynchronous]",5,2,4
100629,1,,2008-09-19T00:00:00.000Z,0,560,12035,363437,2012-05-05T00:00:00.000Z,Licensing Websites - How does it work?,2012-05-05T00:00:00.000Z,"[asp-classic, licensing]",1,1,
100631,1,101250,2008-09-19T00:00:00.000Z,38,29136,18666,63550,2014-07-20T00:00:00.000Z,"\"MySQL server has gone away\" with Ruby on Rails",2014-07-20T00:00:00.000Z,"[mysql, ruby-on-rails]",11,0,17
100633,1,100664,2008-09-19T00:00:00.000Z,10,11038,15352,595892,2016-01-10T00:00:00.000Z,Why do you not declare several variables of the same type on the same line?,2016-01-10T00:00:00.000Z,"[language-agnostic, refactoring, conventions]",15,0,1
100645,1,649142,2008-09-19T00:00:00.000Z,31,16286,2932,,2008-09-19T00:00:00.000Z,Calculate Cyclomatic Complexity for Javascript,2017-02-21T00:00:00.000Z,"[javascript, metrics, cyclomatic-complexity]",8,1,16
100654,1,100675,2008-09-19T00:00:00.000Z,3,4391,11801,7532,2009-02-17T00:00:00.000Z,Why do some wav files play in my c# directsound app but some don't?,2009-02-17T00:00:00.000Z,"[c, audio, directx, directsound]",2,1,
100661,1,,2008-09-19T00:00:00.000Z,2,2514,2932,1228,2013-11-14T00:00:00.000Z,Calculate Average Lines of Code per Method for Javascript,2013-11-14T00:00:00.000Z,"[javascript, metrics]",5,2,
100678,1,,2008-09-19T00:00:00.000Z,1,879,,385273,2012-11-13T00:00:00.000Z,::SendMessage( ),2012-11-13T00:00:00.000Z,"[c, winapi]",6,2,
100689,1,100706,2008-09-19T00:00:00.000Z,1,2416,8741,,2008-09-19T00:00:00.000Z,"Menu Control: How to Make Whole Item Clickable, not Just Text",2008-09-19T00:00:00.000Z,[asp.net],2,0,
100691,1,100714,2008-09-19T00:00:00.000Z,3,3256,984,17176,2008-09-27T00:00:00.000Z,Moving to ASP.NET - VB or C#?,2016-08-22T00:00:00.000Z,"[c, .net, asp.net, vb.net, webforms]",15,0,
100705,1,100787,2008-09-19T00:00:00.000Z,15,69761,,1612869,2013-08-07T00:00:00.000Z,Location of WSDL.exe,2015-01-27T00:00:00.000Z,"[.net, web-services, sdk, wsdl]",5,0,
100707,1,100751,2008-09-19T00:00:00.000Z,18,4456,5507,545127,2013-06-15T00:00:00.000Z,How much resources do sleeping and waiting threads consume,2016-11-29T00:00:00.000Z,"[java, multithreading, sleep, wait]",5,0,2
100717,1,101816,2008-09-19T00:00:00.000Z,0,1287,18659,18659,2008-09-19T00:00:00.000Z,Determine when application cache item will timeout?,2008-09-19T00:00:00.000Z,"[c, asp.net, asp.net-1.1]",3,0,
100721,1,100822,2008-09-19T00:00:00.000Z,6,5868,,3041194,2015-03-22T00:00:00.000Z,DirectoryInfo.GetDirectories() and attributes,2015-03-22T00:00:00.000Z,"[.net, file-io, attributes, directoryinfo, getdirectories]",4,0,1
100732,1,100762,2008-09-19T00:00:00.000Z,93,59280,10708,1693859,2014-06-15T00:00:00.000Z,"Why is \"if not someobj:\" better than \"if someobj == None:\" in Python?",2017-08-22T00:00:00.000Z,[python],9,2,65
100737,1,100972,2008-09-19T00:00:00.000Z,1,260,1740,6400,2008-09-19T00:00:00.000Z,How can I access the classes loaded by Java Web Start when dynamically compiling code?,2008-09-19T00:00:00.000Z,"[java, jnlp, java-web-start, dynamic-compilation]",1,0,
100747,1,,2008-09-19T00:00:00.000Z,0,531,9961,3043,2011-12-07T00:00:00.000Z,Organic growth with Lindenmayer Systems,2011-12-07T00:00:00.000Z,[algorithm],3,0,
100767,1,101780,2008-09-19T00:00:00.000Z,3,623,15161,15161,2008-09-23T00:00:00.000Z,Communication Gap: User vs Analyst-Designer,2008-09-23T00:00:00.000Z,"[design, communication, analysis]",4,0,
100774,1,110853,2008-09-19T00:00:00.000Z,1,5522,17074,7750640,2017-07-08T00:00:00.000Z,javascript XSLTProcessor occasionally not working,2017-07-08T00:00:00.000Z,"[javascript, xml, firefox, xslt]",5,2,3
100780,1,100819,2008-09-19T00:00:00.000Z,-3,622,17560,3043,2011-12-09T00:00:00.000Z,MySQL Training videos,2015-09-25T00:00:00.000Z,"[mysql, sql]",2,0,2
100785,1,,2008-09-19T00:00:00.000Z,2,928,15452,18393,2009-02-27T00:00:00.000Z,Which Java API would you recommend for dealing with Bluetooth?,2009-02-27T00:00:00.000Z,"[api, bluetooth, java]",3,0,1
100789,1,,2008-09-19T00:00:00.000Z,9,11784,854,,2008-09-19T00:00:00.000Z,SQL Server locks explained,2014-09-12T00:00:00.000Z,"[sql-server, locking]",4,2,3
100795,1,,2008-09-19T00:00:00.000Z,5,2801,15982,-1,2017-05-23T00:00:00.000Z,How do I unit-test inheriting objects?,2008-11-03T00:00:00.000Z,"[php, unit-testing, oop, inheritance, phpunit]",5,5,1
100808,1,100874,2008-09-19T00:00:00.000Z,1,8779,7891,4248328,2015-06-05T00:00:00.000Z,Receiving multipart POST data requests in PHP,2016-01-19T00:00:00.000Z,"[php, http, mime, multipart, form-data]",3,0,
100812,1,,2008-09-19T00:00:00.000Z,12,9997,17641,17641,2008-09-19T00:00:00.000Z,"How do I undo \"svn switch\" on a subdirectory?",2016-09-08T00:00:00.000Z,[svn],6,0,
100820,1,,2008-09-19T00:00:00.000Z,0,3388,18702,157882,2016-09-13T00:00:00.000Z,How do I retrieve the selected rows of a woodstock table,2016-09-13T00:00:00.000Z,"[jsf, woodstock]",2,0,
100824,1,101153,2008-09-19T00:00:00.000Z,2,343,7872,122607,2011-10-27T00:00:00.000Z,Is there a better way to explain the behaviour differences between structs and classes in .net?,2011-10-27T00:00:00.000Z,"[c, .net]",7,1,1
100829,1,101016,2008-09-19T00:00:00.000Z,11,31688,6306,,2008-09-19T00:00:00.000Z,Spawning an interactive telnet session from a shell script,2011-09-15T00:00:00.000Z,"[bash, telnet]",9,0,2
100832,1,,2008-09-19T00:00:00.000Z,2,1406,18699,,2008-09-19T00:00:00.000Z,Can you record audio with a Java Midlet on a Nokia phone (N80/N95) without the JVM leaking memory?,2008-09-20T00:00:00.000Z,"[java, audio, memory-leaks, nokia, midlet]",2,0,
100841,1,100859,2008-09-19T00:00:00.000Z,189,77750,986,-1,2017-05-23T00:00:00.000Z,Artificially create a connection timeout error,2016-11-07T00:00:00.000Z,"[networking, network-programming, connection, tcp]",20,0,75
100851,1,100980,2008-09-19T00:00:00.000Z,12,8323,5152,,2008-09-19T00:00:00.000Z,How do you cast an IEnumerable<t> or IQueryable<t> to an EntitySet<t>?,2012-08-11T00:00:00.000Z,"[c, .net, linq]",1,0,4
100853,1,100888,2008-09-19T00:00:00.000Z,5,494,5018,1583,2008-09-19T00:00:00.000Z,What is the difference between the <%# and <%= opening tags?,2008-09-19T00:00:00.000Z,"[.net, asp.net]",3,0,
100854,1,100929,2008-09-19T00:00:00.000Z,6,9450,7162,4370109,2016-06-03T00:00:00.000Z,Reuse define statement from .h file in C# code,2016-06-03T00:00:00.000Z,"[c, c, header, c-preprocessor, versioning]",7,0,
100860,1,100928,2008-09-19T00:00:00.000Z,4,294,380,,2008-09-19T00:00:00.000Z,Help needed for extending Asp.Net,2011-04-20T00:00:00.000Z,[asp.net],4,0,2
100876,1,100955,2008-09-19T00:00:00.000Z,5,1113,13394,,2008-09-19T00:00:00.000Z,How do you refactor your old PHP code?,2009-01-28T00:00:00.000Z,"[php, refactoring]",7,0,3
100898,1,100925,2008-09-19T00:00:00.000Z,10,6671,6681,31505,2008-09-19T00:00:00.000Z,Browser Detection,2015-11-04T00:00:00.000Z,"[browser, browser-detection]",12,1,7
100904,1,100991,2008-09-19T00:00:00.000Z,3,1382,18657,1599,2008-10-03T00:00:00.000Z,How can I overcome inconsistent behaviour of snprintf in different UNIX-like operating systems?,2015-01-23T00:00:00.000Z,"[c, cross-platform, buffer-overflow, buffer-overrun]",6,1,1
100917,1,108288,2008-09-19T00:00:00.000Z,0,934,,3486353,2015-04-28T00:00:00.000Z,Can you access a Delphi DBIV database without it creating lock files?,2015-04-28T00:00:00.000Z,"[database, delphi]",3,0,
100919,1,502259,2008-09-19T00:00:00.000Z,9,2446,2429,3043,2011-12-07T00:00:00.000Z,ASP.NET: Syncing client and server-side validation rules,2011-12-07T00:00:00.000Z,"[c, asp.net, .net, validation]",6,0,
100922,1,100951,2008-09-19T00:00:00.000Z,11,1588,1574,2134,2008-09-26T00:00:00.000Z,Default constructor vs IOC container,2010-04-13T00:00:00.000Z,[inversion-of-control],8,0,3
100948,1,102094,2008-09-19T00:00:00.000Z,151,157299,7473,63550,2013-04-21T00:00:00.000Z,How do you stop MySQL on a Mac OS install?,2017-01-27T00:00:00.000Z,"[mysql, osx]",17,0,91
100959,1,100986,2008-09-19T00:00:00.000Z,207,237805,1384652,213269,2011-01-24T00:00:00.000Z,Mac SQLite editor,2016-06-10T00:00:00.000Z,"[osx, user-interface, sqlite]",15,3,83
100960,1,,2008-09-19T00:00:00.000Z,0,1199,6775,3991344,2014-11-18T00:00:00.000Z,AMD 64 bit Dual Core Optimization,2014-11-18T00:00:00.000Z,"[opengl, graphics, 64bit, cpu, amd-processor]",6,0,
100976,1,,2008-09-19T00:00:00.000Z,0,843,,,2008-09-19T00:00:00.000Z,Blocking https url's in a embedded gecko browser,2010-03-10T00:00:00.000Z,"[ssl, https, embedding, gecko, nss]",2,0,
100989,1,,2008-09-19T00:00:00.000Z,3,564,,,2008-09-19T00:00:00.000Z,Subclass a MonthCal control in Win32,2008-10-03T00:00:00.000Z,"[winapi, controls, monthcalendar]",2,1,
100990,1,,2008-09-19T00:00:00.000Z,4,10521,18714,,2008-09-19T00:00:00.000Z,spring & web service client - Fault Detail,2016-05-05T00:00:00.000Z,"[spring, service, webservicetemplate]",4,0,1
100993,1,101078,2008-09-19T00:00:00.000Z,41,42225,18722,,2008-09-19T00:00:00.000Z,RMI vs. Web Services. What's best for Java2Java remoting?,2016-04-12T00:00:00.000Z,"[web-services, remoting, jax-ws, rmi]",9,0,20
100995,1,101017,2008-09-19T00:00:00.000Z,45,5141,18703,207716,2011-11-02T00:00:00.000Z,What is domain driven design?,2011-11-02T00:00:00.000Z,[domain-driven-design],8,1,24
100998,1,101133,2008-09-19T00:00:00.000Z,2,1213,6801,,2008-09-19T00:00:00.000Z,Delphi 7 and Windows Vista,2008-09-19T00:00:00.000Z,"[delphi, windows-vista]",3,1,
101004,1,101050,2008-09-19T00:00:00.000Z,3,340,12280,1113772,2012-08-08T00:00:00.000Z,Choosing XPath version for .net IIS apps,2012-08-08T00:00:00.000Z,"[.net, iis, xpath, installation, xpath-2.0]",1,0,
101012,1,101027,2008-09-19T00:00:00.000Z,3,2082,,,2008-09-19T00:00:00.000Z,Customising the generic Rails error message,2008-09-20T00:00:00.000Z,[ruby-on-rails],2,0,
101021,1,101206,2008-09-19T00:00:00.000Z,0,323,6682,,2008-09-19T00:00:00.000Z,How to get notified of Windows process maximizing CPU?,2008-09-19T00:00:00.000Z,"[windows, performance, utilities]",2,0,
101024,1,102032,2008-09-19T00:00:00.000Z,7,4141,18721,6400,2008-09-19T00:00:00.000Z,How to choose the max thread count for an HTTP servlet container?,2013-03-28T00:00:00.000Z,"[java, http, optimization, servlets, concurrency]",6,0,
101029,1,101051,2008-09-19T00:00:00.000Z,-1,206,17500,17500,2008-09-19T00:00:00.000Z,One-click compilers,2008-09-19T00:00:00.000Z,"[windows, user-interface, compiler-construction]",7,1,
101033,1,,2008-09-19T00:00:00.000Z,42,184794,,,2008-09-19T00:00:00.000Z,How to return multiple rows from the stored procedure? (Oracle PL/SQL),2015-08-20T00:00:00.000Z,"[sql, oracle, plsql]",5,1,29
101038,1,,2008-09-19T00:00:00.000Z,1,411,,12320,2008-11-17T00:00:00.000Z,Win32 TreeCtrl TVN_ENDLABELEDIT memory allocation,2008-11-17T00:00:00.000Z,"[winapi, treecontrol]",2,0,
101046,1,146788,2008-09-19T00:00:00.000Z,1,4931,6525,1816580,2014-10-22T00:00:00.000Z,Oracle OCI array fetch of simple data types?,2014-10-22T00:00:00.000Z,"[c, c, database, oracle, oci]",2,1,1
101055,1,101077,2008-09-19T00:00:00.000Z,107,108517,6400,-1,2017-05-23T00:00:00.000Z,When is a language considered a scripting language?,2014-07-03T00:00:00.000Z,"[programming-languages, scripting, terminology, semantics]",41,10,64
101061,1,101087,2008-09-19T00:00:00.000Z,10,8632,4702,4702,2008-09-19T00:00:00.000Z,Building Python C extension modules for Windows,2010-01-02T00:00:00.000Z,"[python, windows]",2,0,6
101066,1,101315,2008-09-19T00:00:00.000Z,6,883,7473,-1,2017-05-23T00:00:00.000Z,What little things do I need to do before deploying a rails application,2011-07-20T00:00:00.000Z,"[ruby-on-rails, deployment, config]",8,2,7
101070,1,,2008-09-19T00:00:00.000Z,38,13701,12293,398242,2013-02-25T00:00:00.000Z,What is an ideal variable naming convention for loop variables?,2015-12-18T00:00:00.000Z,"[language-agnostic, naming-conventions]",28,2,5
